Enlace,Precio,Superficie Construida,Última Actualización,Consumo Energético,Emisiones CO2,Características,Tipo de operación
https://www.pisos.com/comprar/piso-la_finca-43369125323_280500/,1.695.000,190,Anuncio actualizado el 25/10/2024,Consumo:15 kWh/m² año,Emisiones:2 Kg CO₂/m² año,"[('Superficie construida:', '190 m²'), ('Superficie útil:', '170 m²'), ('Habitaciones:', '3'), ('Baños:', '3'), ('Planta:', '2ª'), ('Conservación:', 'En buen estado'), ('Referencia:', '2805-002391')]",Alquiler
https://www.pisos.com/comprar/chalet-castillo_campodon-41748339033_100500/,1.150.000,580,Anuncio actualizado el 04/06/2024,N/A,N/A,"[('Superficie construida:', '580 m²'), ('Superficie solar:', '1.308 m²'), ('Habitaciones:', '7'), ('Baños:', '7'), ('Conservación:', 'En buen estado'), ('Referencia:', 'SA4858-C501137')]",Alquiler
https://www.pisos.com/comprar/casa_unifamiliar-villalbilla_centro_urbano-20842409004_995907/,310.000,180,Anuncio actualizado el 23/08/2024,Consumo:27 kWh/m² año,Emisiones:6 Kg CO₂/m² año,"[('Superficie construida:', '180 m²'), ('Superficie útil:', '152 m²'), ('Superficie solar:', '150 m²'), ('Habitaciones:', '4'), ('Baños:', '3'), ('Tipo de casa:', 'Unifamiliar'), ('Conservación:', 'A estrenar'), ('Referencia:', '4995907-Villalbilla Adosado')]",Alquiler
https://www.pisos.com/comprar/chalet-los_penascales-45074808542_101800/,795.000,514,Anuncio actualizado el 20/09/2024,N/A,N/A,"[('Superficie construida:', '514 m²'), ('Superficie solar:', '2.808 m²'), ('Habitaciones:', '7'), ('Baños:', '4'), ('Antigüedad:', 'Entre 20 y 30 años'), ('Referencia:', 'IF7146-C867')]",Alquiler
https://www.pisos.com/comprar/piso-las_rozas_de_madrid_centro28231-45020063928_109300/,298.700,73,Anuncio actualizado el 18/09/2024,N/A,N/A,"[('Superficie construida:', '73 m²'), ('Superficie útil:', '64 m²'), ('Habitaciones:', '2'), ('Baños:', '1'), ('Planta:', '1ª'), ('Gastos de comunidad:', 'Entre 80 y 100 €'), ('Referencia:', 'EP107-2903')]",Alquiler
https://www.pisos.com/comprar/casa_adosada-castillo_campodon-43400843576_100500/,540.000,211,Anuncio actualizado el 04/07/2024,N/A,N/A,"[('Superficie construida:', '211 m²'), ('Habitaciones:', '3'), ('Baños:', '3'), ('Tipo de casa:', 'Adosada'), ('Conservación:', 'En buen estado'), ('Gastos de comunidad:', 'Entre 20 y 40 €'), ('Referencia:', 'SA4858-C501163')]",Alquiler
https://www.pisos.com/comprar/casa_pareada-cobena_centro_urbano-40842641310_101800/,670.000,360,Anuncio actualizado el 25/10/2024,Consumo:104 kWh/m² año,Emisiones:53 Kg CO₂/m² año,"[('Superficie construida:', '360 m²'), ('Superficie solar:', '270 m²'), ('Habitaciones:', '4'), ('Baños:', '3'), ('Tipo de casa:', 'Pareada'), ('Antigüedad:', 'Entre 10 y 20 años'), ('Conservación:', 'En buen estado'), ('Referencia:', 'IF5271-206')]",Alquiler
https://www.pisos.com/comprar/piso-justicia_chueca28004-41763657311_100500/,875.000,133,Anuncio actualizado el 25/10/2024,N/A,N/A,"[('Superficie construida:', '133 m²'), ('Superficie útil:', '105 m²'), ('Habitaciones:', '2'), ('Baños:', '3'), ('Planta:', '2ª'), ('Gastos de comunidad:', 'Más de 100 €'), ('Referencia:', 'SA3018-9-1406/8205')]",Alquiler
https://www.pisos.com/comprar/chalet-pinares_llanos28670-33339329830_102100/,930.000,713,Anuncio actualizado el 25/10/2024,N/A,N/A,"[('Superficie construida:', '713 m²'), ('Superficie solar:', '2 m²'), ('Habitaciones:', '5'), ('Baños:', '7'), ('Antigüedad:', 'Más de 50 años'), ('Referencia:', 'GM11-185493')]",Alquiler
https://www.pisos.com/comprar/casa-navas_del_rey_centro_urbano-42577807508_527402/,365.000,356,Anuncio actualizado el 25/10/2024,N/A,N/A,"[('Superficie construida:', '356 m²'), ('Superficie útil:', '328 m²'), ('Superficie solar:', '1.400 m²'), ('Habitaciones:', '4'), ('Baños:', '3'), ('Antigüedad:', 'Menos de 5 años'), ('Conservación:', 'Reformado'), ('Referencia:', '4527402-000021')]",Alquiler
https://www.pisos.com/comprar/chalet-alpedrete_centro_urbano-40063657817_100500/,635.000,2.725,Anuncio actualizado el 25/10/2024,Consumo:300 kWh/m² año,Emisiones:300 Kg CO₂/m² año,"[('Superficie construida:', '2.725 m²'), ('Superficie útil:', '230 m²'), ('Superficie solar:', '2.725 m²'), ('Habitaciones:', '3'), ('Baños:', '2'), ('Conservación:', 'En buen estado'), ('Referencia:', 'SA193-3019')]",Alquiler
https://www.pisos.com/comprar/duplex-centro_la_estacion_prado_de_la_laguna-4837887799_109700/,367.700,154,Anuncio actualizado el 25/10/2024,N/A,N/A,"[('Superficie construida:', '154 m²'), ('Habitaciones:', '3'), ('Baños:', '3'), ('Planta:', 'Bajo'), ('Conservación:', 'A estrenar'), ('Referencia:', '-21433157')]",Alquiler
https://www.pisos.com/comprar/chalet_pareado-serranillos_del_valle_centro_urbano-45091667204_993816/,374.000,264,Anuncio actualizado el 25/10/2024,N/A,N/A,"[('Superficie construida:', '264 m²'), ('Superficie útil:', '264 m²'), ('Superficie solar:', '457 m²'), ('Habitaciones:', '5'), ('Baños:', '4'), ('Antigüedad:', 'Entre 20 y 30 años'), ('Conservación:', 'En buen estado'), ('Referencia:', '4993816-003274')]",Alquiler
https://www.pisos.com/comprar/piso-goya28009-48384060574_100500/,536.000,73,Anuncio actualizado el 25/10/2024,Consumo:260 kWh/m² año,Emisiones:53 Kg CO₂/m² año,"[('Superficie construida:', '73 m²'), ('Habitaciones:', '2'), ('Baños:', '1'), ('Planta:', '2ª'), ('Antigüedad:', 'Más de 50 años'), ('Conservación:', 'En buen estado'), ('Gastos de comunidad:', 'Entre 80 y 100 €'), ('Referencia:', 'SA5629-4526-06791')]",Alquiler
https://www.pisos.com/comprar/atico-nino_jesus28007-45066276232_997608/,900.000,160,Anuncio actualizado el 25/10/2024,N/A,N/A,"[('Superficie construida:', '160 m²'), ('Superficie útil:', '102 m²'), ('Habitaciones:', '1'), ('Baños:', '2'), ('Planta:', '2ª'), ('Antigüedad:', 'Más de 50 años'), ('Conservación:', 'Reformado'), ('Gastos de comunidad:', 'Entre 20 y 40 €'), ('Referencia:', '4997608-0120-00318')]",Alquiler
https://www.pisos.com/comprar/casa_pareada-cubas_de_la_sagra_centro_urbano-48429813858_101000/,320.000,162,Anuncio actualizado el 22/10/2024,N/A,N/A,"[('Superficie construida:', '162 m²'), ('Superficie útil:', '130 m²'), ('Habitaciones:', '3'), ('Baños:', '3'), ('Tipo de casa:', 'Pareada'), ('Referencia:', 'AF210-2304/420')]",Alquiler
https://www.pisos.com/comprar/chalet-el_olivar_de_mirabal28669-38340479437_102100/,2.370.000,750,Anuncio actualizado el 25/10/2024,N/A,N/A,"[('Superficie construida:', '750 m²'), ('Superficie solar:', '3 m²'), ('Habitaciones:', '5'), ('Baños:', '7'), ('Antigüedad:', 'Más de 50 años'), ('Referencia:', 'GM11-188703')]",Alquiler
https://www.pisos.com/comprar/piso-zofio28026-45065797739_440000/,198.000,71,Anuncio actualizado el 22/10/2024,Consumo:300 kWh/m² año,Emisiones:65 Kg CO₂/m² año,"[('Superficie construida:', '71 m²'), ('Superficie útil:', '66 m²'), ('Habitaciones:', '3'), ('Baños:', '1'), ('Planta:', '1ª'), ('Antigüedad:', 'Más de 50 años'), ('Conservación:', 'En buen estado'), ('Gastos de comunidad:', '38'), ('Referencia:', '4400-23645')]",Alquiler
https://www.pisos.com/comprar/casa_adosada-daganzo_de_arriba_centro_urbano-47597817083_100200/,389.900,221,Anuncio actualizado el 12/09/2024,N/A,N/A,"[('Superficie construida:', '221 m²'), ('Habitaciones:', '3'), ('Baños:', '2'), ('Tipo de casa:', 'Adosada'), ('Antigüedad:', 'Entre 20 y 30 años'), ('Conservación:', 'En buen estado'), ('Referencia:', 'TC1119-592869')]",Alquiler
https://www.pisos.com/comprar/casa_adosada-sevilla_la_nueva_centro_urbano-43350089487_101000/,299.900,186,Anuncio actualizado el 17/10/2024,N/A,N/A,"[('Superficie construida:', '186 m²'), ('Superficie útil:', '178 m²'), ('Habitaciones:', '2'), ('Baños:', '1'), ('Tipo de casa:', 'Adosada'), ('Referencia:', 'AF169-2131/155')]",Alquiler
https://www.pisos.com/comprar/duplex-galapagar_centro-31687526845_510261/,175.000,78,Anuncio actualizado el 14/10/2024,N/A,N/A,"[('Superficie construida:', '78 m²'), ('Superficie útil:', '70 m²'), ('Habitaciones:', '2'), ('Baños:', '2'), ('Planta:', '2ª'), ('Antigüedad:', 'Entre 20 y 30 años'), ('Conservación:', 'En buen estado'), ('Gastos de comunidad:', 'Entre 40 y 60 €'), ('Referencia:', '4510261-400 MONASTERIOR')]",Alquiler
https://www.pisos.com/comprar/chalet-zona_avenida_de_europa28224-4917788275_109700/,1.629.900,324,Anuncio actualizado el 21/10/2024,N/A,N/A,"[('Superficie construida:', '324 m²'), ('Habitaciones:', '4'), ('Baños:', '4'), ('Conservación:', 'A estrenar'), ('Referencia:', '4991481-21477134')]",Alquiler
https://www.pisos.com/comprar/casa-chinchon_centro_urbano-18392429127_998937/,230.000,234,Anuncio actualizado el 24/10/2024,N/A,N/A,"[('Superficie construida:', '234 m²'), ('Superficie útil:', '210 m²'), ('Habitaciones:', '5'), ('Baños:', '3'), ('Antigüedad:', 'Más de 50 años'), ('Conservación:', 'En buen estado'), ('Referencia:', '4998937-V-2106-J')]",Alquiler
https://www.pisos.com/comprar/piso-casco_historico_de_vallecas28031-48422434311_100500/,176.000,62,Anuncio actualizado el 25/10/2024,N/A,N/A,"[('Superficie construida:', '62 m²'), ('Superficie útil:', '50 m²'), ('Habitaciones:', '2'), ('Baños:', '1'), ('Planta:', '2ª'), ('Conservación:', 'En buen estado'), ('Referencia:', 'SA5629-4526-06782')]",Alquiler
https://www.pisos.com/comprar/piso-el_guijo_colonia_espana28260-46688539793_510261/,320.000,127,Anuncio actualizado el 14/10/2024,N/A,N/A,"[('Superficie construida:', '127 m²'), ('Superficie útil:', '102 m²'), ('Habitaciones:', '3'), ('Baños:', '2'), ('Planta:', '2ª'), ('Antigüedad:', 'Entre 30 y 50 años'), ('Conservación:', 'En buen estado'), ('Gastos de comunidad:', 'Más de 100 €'), ('Referencia:', '4510261-453-EL GUIJO')]",Alquiler
https://www.pisos.com/comprar/piso-castilla28046-47570409169_101800/,1.195.000,220,Anuncio actualizado el 26/09/2024,N/A,N/A,"[('Superficie construida:', '220 m²'), ('Habitaciones:', '5'), ('Baños:', '3'), ('Planta:', '6ª'), ('Referencia:', 'IF7146-p1765')]",Alquiler
https://www.pisos.com/comprar/piso-san_diego28053-44170718834_523188/,299.000,75,Anuncio actualizado el 24/09/2024,N/A,N/A,"[('Superficie construida:', '75 m²'), ('Superficie útil:', '70 m²'), ('Habitaciones:', '3'), ('Baños:', '2'), ('Planta:', 'Bajo'), ('Antigüedad:', 'Menos de 5 años'), ('Conservación:', 'A estrenar'), ('Referencia:', '4523188-Solu191')]",Alquiler
https://www.pisos.com/comprar/piso-goya28001-48367545087_100500/,1.150.000,100,Anuncio actualizado el 24/10/2024,N/A,N/A,"[('Superficie construida:', '100 m²'), ('Habitaciones:', '2'), ('Baños:', '3'), ('Planta:', '1ª'), ('Antigüedad:', 'Más de 50 años'), ('Conservación:', 'A estrenar'), ('Gastos de comunidad:', 'Más de 100 €'), ('Referencia:', 'SA56-PH 540')]",Alquiler
https://www.pisos.com/comprar/chalet-mirasierra_arroyo_del_fresno28034-4777777134_109700/,2.900.000,563,Anuncio actualizado el 25/10/2024,N/A,N/A,"[('Superficie construida:', '563 m²'), ('Habitaciones:', '7'), ('Baños:', '8'), ('Conservación:', 'A estrenar'), ('Referencia:', '-21398015')]",Alquiler
https://www.pisos.com/comprar/chalet-zona_avenida_de_europa28224-4917788275_109700/,1.629.900,324,Anuncio actualizado el 21/10/2024,N/A,N/A,"[('Superficie construida:', '324 m²'), ('Habitaciones:', '4'), ('Baños:', '4'), ('Conservación:', 'A estrenar'), ('Referencia:', '4991481-21477134')]",Alquiler
https://www.pisos.com/comprar/casa-torrelodones_los_robles-33395156793_108500/,1.175.000,400,Anuncio actualizado el 25/10/2024,Consumo:80 kWh/m² año,Emisiones:67 Kg CO₂/m² año,"[('Superficie construida:', '400 m²'), ('Superficie útil:', '375 m²'), ('Habitaciones:', '5'), ('Baños:', '5'), ('Referencia:', 'AG105-ON100')]",Alquiler
https://www.pisos.com/comprar/piso-la_finca-43369125323_280500/,1.695.000,190,Anuncio actualizado el 25/10/2024,Consumo:15 kWh/m² año,Emisiones:2 Kg CO₂/m² año,"[('Superficie construida:', '190 m²'), ('Superficie útil:', '170 m²'), ('Habitaciones:', '3'), ('Baños:', '3'), ('Planta:', '2ª'), ('Conservación:', 'En buen estado'), ('Referencia:', '2805-002391')]",Alquiler
https://www.pisos.com/comprar/chalet-castillo_campodon-41748339033_100500/,1.150.000,580,Anuncio actualizado el 04/06/2024,N/A,N/A,"[('Superficie construida:', '580 m²'), ('Superficie solar:', '1.308 m²'), ('Habitaciones:', '7'), ('Baños:', '7'), ('Conservación:', 'En buen estado'), ('Referencia:', 'SA4858-C501137')]",Alquiler
https://www.pisos.com/comprar/casa_unifamiliar-villalbilla_centro_urbano-20842409004_995907/,310.000,180,Anuncio actualizado el 23/08/2024,Consumo:27 kWh/m² año,Emisiones:6 Kg CO₂/m² año,"[('Superficie construida:', '180 m²'), ('Superficie útil:', '152 m²'), ('Superficie solar:', '150 m²'), ('Habitaciones:', '4'), ('Baños:', '3'), ('Tipo de casa:', 'Unifamiliar'), ('Conservación:', 'A estrenar'), ('Referencia:', '4995907-Villalbilla Adosado')]",Alquiler
https://www.pisos.com/comprar/chalet-los_penascales-45074808542_101800/,795.000,514,Anuncio actualizado el 20/09/2024,N/A,N/A,"[('Superficie construida:', '514 m²'), ('Superficie solar:', '2.808 m²'), ('Habitaciones:', '7'), ('Baños:', '4'), ('Antigüedad:', 'Entre 20 y 30 años'), ('Referencia:', 'IF7146-C867')]",Alquiler
https://www.pisos.com/comprar/piso-las_rozas_de_madrid_centro28231-45020063928_109300/,298.700,73,Anuncio actualizado el 18/09/2024,N/A,N/A,"[('Superficie construida:', '73 m²'), ('Superficie útil:', '64 m²'), ('Habitaciones:', '2'), ('Baños:', '1'), ('Planta:', '1ª'), ('Gastos de comunidad:', 'Entre 80 y 100 €'), ('Referencia:', 'EP107-2903')]",Alquiler
https://www.pisos.com/comprar/casa_adosada-castillo_campodon-43400843576_100500/,540.000,211,Anuncio actualizado el 04/07/2024,N/A,N/A,"[('Superficie construida:', '211 m²'), ('Habitaciones:', '3'), ('Baños:', '3'), ('Tipo de casa:', 'Adosada'), ('Conservación:', 'En buen estado'), ('Gastos de comunidad:', 'Entre 20 y 40 €'), ('Referencia:', 'SA4858-C501163')]",Alquiler
https://www.pisos.com/comprar/casa_pareada-cobena_centro_urbano-40842641310_101800/,670.000,360,Anuncio actualizado el 25/10/2024,Consumo:104 kWh/m² año,Emisiones:53 Kg CO₂/m² año,"[('Superficie construida:', '360 m²'), ('Superficie solar:', '270 m²'), ('Habitaciones:', '4'), ('Baños:', '3'), ('Tipo de casa:', 'Pareada'), ('Antigüedad:', 'Entre 10 y 20 años'), ('Conservación:', 'En buen estado'), ('Referencia:', 'IF5271-206')]",Alquiler
https://www.pisos.com/comprar/piso-justicia_chueca28004-41763657311_100500/,875.000,133,Anuncio actualizado el 25/10/2024,N/A,N/A,"[('Superficie construida:', '133 m²'), ('Superficie útil:', '105 m²'), ('Habitaciones:', '2'), ('Baños:', '3'), ('Planta:', '2ª'), ('Gastos de comunidad:', 'Más de 100 €'), ('Referencia:', 'SA3018-9-1406/8205')]",Alquiler
https://www.pisos.com/comprar/chalet-pinares_llanos28670-33339329830_102100/,930.000,713,Anuncio actualizado el 25/10/2024,N/A,N/A,"[('Superficie construida:', '713 m²'), ('Superficie solar:', '2 m²'), ('Habitaciones:', '5'), ('Baños:', '7'), ('Antigüedad:', 'Más de 50 años'), ('Referencia:', 'GM11-185493')]",Alquiler
https://www.pisos.com/comprar/casa-navas_del_rey_centro_urbano-42577807508_527402/,365.000,356,Anuncio actualizado el 25/10/2024,N/A,N/A,"[('Superficie construida:', '356 m²'), ('Superficie útil:', '328 m²'), ('Superficie solar:', '1.400 m²'), ('Habitaciones:', '4'), ('Baños:', '3'), ('Antigüedad:', 'Menos de 5 años'), ('Conservación:', 'Reformado'), ('Referencia:', '4527402-000021')]",Alquiler
https://www.pisos.com/comprar/chalet-alpedrete_centro_urbano-40063657817_100500/,635.000,2.725,Anuncio actualizado el 25/10/2024,Consumo:300 kWh/m² año,Emisiones:300 Kg CO₂/m² año,"[('Superficie construida:', '2.725 m²'), ('Superficie útil:', '230 m²'), ('Superficie solar:', '2.725 m²'), ('Habitaciones:', '3'), ('Baños:', '2'), ('Conservación:', 'En buen estado'), ('Referencia:', 'SA193-3019')]",Alquiler
https://www.pisos.com/comprar/duplex-centro_la_estacion_prado_de_la_laguna-4837887799_109700/,367.700,154,Anuncio actualizado el 25/10/2024,N/A,N/A,"[('Superficie construida:', '154 m²'), ('Habitaciones:', '3'), ('Baños:', '3'), ('Planta:', 'Bajo'), ('Conservación:', 'A estrenar'), ('Referencia:', '-21433157')]",Alquiler
https://www.pisos.com/comprar/chalet_pareado-serranillos_del_valle_centro_urbano-45091667204_993816/,374.000,264,Anuncio actualizado el 25/10/2024,N/A,N/A,"[('Superficie construida:', '264 m²'), ('Superficie útil:', '264 m²'), ('Superficie solar:', '457 m²'), ('Habitaciones:', '5'), ('Baños:', '4'), ('Antigüedad:', 'Entre 20 y 30 años'), ('Conservación:', 'En buen estado'), ('Referencia:', '4993816-003274')]",Alquiler
https://www.pisos.com/comprar/piso-goya28009-48384060574_100500/,536.000,73,Anuncio actualizado el 25/10/2024,Consumo:260 kWh/m² año,Emisiones:53 Kg CO₂/m² año,"[('Superficie construida:', '73 m²'), ('Habitaciones:', '2'), ('Baños:', '1'), ('Planta:', '2ª'), ('Antigüedad:', 'Más de 50 años'), ('Conservación:', 'En buen estado'), ('Gastos de comunidad:', 'Entre 80 y 100 €'), ('Referencia:', 'SA5629-4526-06791')]",Alquiler
https://www.pisos.com/comprar/atico-nino_jesus28007-45066276232_997608/,900.000,160,Anuncio actualizado el 25/10/2024,N/A,N/A,"[('Superficie construida:', '160 m²'), ('Superficie útil:', '102 m²'), ('Habitaciones:', '1'), ('Baños:', '2'), ('Planta:', '2ª'), ('Antigüedad:', 'Más de 50 años'), ('Conservación:', 'Reformado'), ('Gastos de comunidad:', 'Entre 20 y 40 €'), ('Referencia:', '4997608-0120-00318')]",Alquiler
https://www.pisos.com/comprar/casa_pareada-cubas_de_la_sagra_centro_urbano-48429813858_101000/,320.000,162,Anuncio actualizado el 22/10/2024,N/A,N/A,"[('Superficie construida:', '162 m²'), ('Superficie útil:', '130 m²'), ('Habitaciones:', '3'), ('Baños:', '3'), ('Tipo de casa:', 'Pareada'), ('Referencia:', 'AF210-2304/420')]",Alquiler
https://www.pisos.com/comprar/chalet-el_olivar_de_mirabal28669-38340479437_102100/,2.370.000,750,Anuncio actualizado el 25/10/2024,N/A,N/A,"[('Superficie construida:', '750 m²'), ('Superficie solar:', '3 m²'), ('Habitaciones:', '5'), ('Baños:', '7'), ('Antigüedad:', 'Más de 50 años'), ('Referencia:', 'GM11-188703')]",Alquiler
https://www.pisos.com/comprar/piso-zofio28026-45065797739_440000/,198.000,71,Anuncio actualizado el 22/10/2024,Consumo:300 kWh/m² año,Emisiones:65 Kg CO₂/m² año,"[('Superficie construida:', '71 m²'), ('Superficie útil:', '66 m²'), ('Habitaciones:', '3'), ('Baños:', '1'), ('Planta:', '1ª'), ('Antigüedad:', 'Más de 50 años'), ('Conservación:', 'En buen estado'), ('Gastos de comunidad:', '38'), ('Referencia:', '4400-23645')]",Alquiler
https://www.pisos.com/comprar/casa_adosada-daganzo_de_arriba_centro_urbano-47597817083_100200/,389.900,221,Anuncio actualizado el 12/09/2024,N/A,N/A,"[('Superficie construida:', '221 m²'), ('Habitaciones:', '3'), ('Baños:', '2'), ('Tipo de casa:', 'Adosada'), ('Antigüedad:', 'Entre 20 y 30 años'), ('Conservación:', 'En buen estado'), ('Referencia:', 'TC1119-592869')]",Alquiler
https://www.pisos.com/comprar/casa_adosada-sevilla_la_nueva_centro_urbano-43350089487_101000/,299.900,186,Anuncio actualizado el 17/10/2024,N/A,N/A,"[('Superficie construida:', '186 m²'), ('Superficie útil:', '178 m²'), ('Habitaciones:', '2'), ('Baños:', '1'), ('Tipo de casa:', 'Adosada'), ('Referencia:', 'AF169-2131/155')]",Alquiler
https://www.pisos.com/comprar/duplex-galapagar_centro-31687526845_510261/,175.000,78,Anuncio actualizado el 14/10/2024,N/A,N/A,"[('Superficie construida:', '78 m²'), ('Superficie útil:', '70 m²'), ('Habitaciones:', '2'), ('Baños:', '2'), ('Planta:', '2ª'), ('Antigüedad:', 'Entre 20 y 30 años'), ('Conservación:', 'En buen estado'), ('Gastos de comunidad:', 'Entre 40 y 60 €'), ('Referencia:', '4510261-400 MONASTERIOR')]",Alquiler
https://www.pisos.com/comprar/chalet-zona_avenida_de_europa28224-4917788275_109700/,1.629.900,324,Anuncio actualizado el 21/10/2024,N/A,N/A,"[('Superficie construida:', '324 m²'), ('Habitaciones:', '4'), ('Baños:', '4'), ('Conservación:', 'A estrenar'), ('Referencia:', '4991481-21477134')]",Alquiler
https://www.pisos.com/comprar/casa-chinchon_centro_urbano-18392429127_998937/,230.000,234,Anuncio actualizado el 24/10/2024,N/A,N/A,"[('Superficie construida:', '234 m²'), ('Superficie útil:', '210 m²'), ('Habitaciones:', '5'), ('Baños:', '3'), ('Antigüedad:', 'Más de 50 años'), ('Conservación:', 'En buen estado'), ('Referencia:', '4998937-V-2106-J')]",Alquiler
https://www.pisos.com/comprar/piso-casco_historico_de_vallecas28031-48422434311_100500/,176.000,62,Anuncio actualizado el 25/10/2024,N/A,N/A,"[('Superficie construida:', '62 m²'), ('Superficie útil:', '50 m²'), ('Habitaciones:', '2'), ('Baños:', '1'), ('Planta:', '2ª'), ('Conservación:', 'En buen estado'), ('Referencia:', 'SA5629-4526-06782')]",Alquiler
https://www.pisos.com/comprar/piso-el_guijo_colonia_espana28260-46688539793_510261/,320.000,127,Anuncio actualizado el 14/10/2024,N/A,N/A,"[('Superficie construida:', '127 m²'), ('Superficie útil:', '102 m²'), ('Habitaciones:', '3'), ('Baños:', '2'), ('Planta:', '2ª'), ('Antigüedad:', 'Entre 30 y 50 años'), ('Conservación:', 'En buen estado'), ('Gastos de comunidad:', 'Más de 100 €'), ('Referencia:', '4510261-453-EL GUIJO')]",Alquiler
https://www.pisos.com/comprar/piso-castilla28046-47570409169_101800/,1.195.000,220,Anuncio actualizado el 26/09/2024,N/A,N/A,"[('Superficie construida:', '220 m²'), ('Habitaciones:', '5'), ('Baños:', '3'), ('Planta:', '6ª'), ('Referencia:', 'IF7146-p1765')]",Alquiler
https://www.pisos.com/comprar/piso-san_diego28053-44170718834_523188/,299.000,75,Anuncio actualizado el 24/09/2024,N/A,N/A,"[('Superficie construida:', '75 m²'), ('Superficie útil:', '70 m²'), ('Habitaciones:', '3'), ('Baños:', '2'), ('Planta:', 'Bajo'), ('Antigüedad:', 'Menos de 5 años'), ('Conservación:', 'A estrenar'), ('Referencia:', '4523188-Solu191')]",Alquiler
https://www.pisos.com/comprar/piso-goya28001-48367545087_100500/,1.150.000,100,Anuncio actualizado el 24/10/2024,N/A,N/A,"[('Superficie construida:', '100 m²'), ('Habitaciones:', '2'), ('Baños:', '3'), ('Planta:', '1ª'), ('Antigüedad:', 'Más de 50 años'), ('Conservación:', 'A estrenar'), ('Gastos de comunidad:', 'Más de 100 €'), ('Referencia:', 'SA56-PH 540')]",Alquiler
https://www.pisos.com/comprar/chalet-mirasierra_arroyo_del_fresno28034-4777777134_109700/,2.900.000,563,Anuncio actualizado el 25/10/2024,N/A,N/A,"[('Superficie construida:', '563 m²'), ('Habitaciones:', '7'), ('Baños:', '8'), ('Conservación:', 'A estrenar'), ('Referencia:', '-21398015')]",Alquiler
https://www.pisos.com/comprar/chalet-zona_avenida_de_europa28224-4917788275_109700/,1.629.900,324,Anuncio actualizado el 21/10/2024,N/A,N/A,"[('Superficie construida:', '324 m²'), ('Habitaciones:', '4'), ('Baños:', '4'), ('Conservación:', 'A estrenar'), ('Referencia:', '4991481-21477134')]",Alquiler
https://www.pisos.com/comprar/casa-torrelodones_los_robles-33395156793_108500/,1.175.000,400,Anuncio actualizado el 25/10/2024,Consumo:80 kWh/m² año,Emisiones:67 Kg CO₂/m² año,"[('Superficie construida:', '400 m²'), ('Superficie útil:', '375 m²'), ('Habitaciones:', '5'), ('Baños:', '5'), ('Referencia:', 'AG105-ON100')]",Alquiler
https://www.pisos.com/comprar/piso-la_finca-43369125323_280500/,1.695.000,190,Anuncio actualizado el 25/10/2024,Consumo:15 kWh/m² año,Emisiones:2 Kg CO₂/m² año,"[('Superficie construida:', '190 m²'), ('Superficie útil:', '170 m²'), ('Habitaciones:', '3'), ('Baños:', '3'), ('Planta:', '2ª'), ('Conservación:', 'En buen estado'), ('Referencia:', '2805-002391')]",Alquiler
https://www.pisos.com/comprar/chalet-castillo_campodon-41748339033_100500/,1.150.000,580,Anuncio actualizado el 04/06/2024,N/A,N/A,"[('Superficie construida:', '580 m²'), ('Superficie solar:', '1.308 m²'), ('Habitaciones:', '7'), ('Baños:', '7'), ('Conservación:', 'En buen estado'), ('Referencia:', 'SA4858-C501137')]",Alquiler
https://www.pisos.com/comprar/casa_unifamiliar-villalbilla_centro_urbano-20842409004_995907/,310.000,180,Anuncio actualizado el 23/08/2024,Consumo:27 kWh/m² año,Emisiones:6 Kg CO₂/m² año,"[('Superficie construida:', '180 m²'), ('Superficie útil:', '152 m²'), ('Superficie solar:', '150 m²'), ('Habitaciones:', '4'), ('Baños:', '3'), ('Tipo de casa:', 'Unifamiliar'), ('Conservación:', 'A estrenar'), ('Referencia:', '4995907-Villalbilla Adosado')]",Alquiler
https://www.pisos.com/comprar/chalet-los_penascales-45074808542_101800/,795.000,514,Anuncio actualizado el 20/09/2024,N/A,N/A,"[('Superficie construida:', '514 m²'), ('Superficie solar:', '2.808 m²'), ('Habitaciones:', '7'), ('Baños:', '4'), ('Antigüedad:', 'Entre 20 y 30 años'), ('Referencia:', 'IF7146-C867')]",Alquiler
https://www.pisos.com/comprar/piso-las_rozas_de_madrid_centro28231-45020063928_109300/,298.700,73,Anuncio actualizado el 18/09/2024,N/A,N/A,"[('Superficie construida:', '73 m²'), ('Superficie útil:', '64 m²'), ('Habitaciones:', '2'), ('Baños:', '1'), ('Planta:', '1ª'), ('Gastos de comunidad:', 'Entre 80 y 100 €'), ('Referencia:', 'EP107-2903')]",Alquiler
https://www.pisos.com/comprar/casa_adosada-castillo_campodon-43400843576_100500/,540.000,211,Anuncio actualizado el 04/07/2024,N/A,N/A,"[('Superficie construida:', '211 m²'), ('Habitaciones:', '3'), ('Baños:', '3'), ('Tipo de casa:', 'Adosada'), ('Conservación:', 'En buen estado'), ('Gastos de comunidad:', 'Entre 20 y 40 €'), ('Referencia:', 'SA4858-C501163')]",Alquiler
