Enlace,Precio,Superficie Construida,Última Actualización,Consumo Energético,Emisiones CO2,Tipo de operación,Superficie construida:,Superficie útil:,Habitaciones:,Baños:,Planta:,Antigüedad:,Conservación:,Gastos de comunidad:,Referencia:,Tipo de casa:,Superficie solar:,Exterior:,Interior:
https://www.pisos.com/alquilar/piso-arroyos_y_tempranales28701-4863958695_109700/,850.0,50.0,21/10/2024,,,Alquiler,50.0,,1.0,1.0,1ª,,A estrenar,,4528991-21490392,Piso,,,
https://www.pisos.com/alquilar/piso-jeronimos28014-45027368929_101800/,11.0,390.0,24/10/2024,104,53,Alquiler,390.0,,3.0,4.0,2ª,Más de 50 años,En buen estado,,IF5271-263,Piso,,,
https://www.pisos.com/alquilar/piso-chamartin_prosperidad28002-45891547824_500635/,2.5,95.0,21/10/2024,,,Alquiler,95.0,90.0,2.0,2.0,4ª,,Reformado,Incluidos en el precio,500635-111246,Piso,,,
https://www.pisos.com/alquilar/piso-el_canaveral-4342877009_109700/,1.29,108.0,24/10/2024,93,19,Alquiler,108.0,,3.0,2.0,,,A estrenar,,4526851-21049622,Piso,,,
https://www.pisos.com/alquilar/piso-universidad_malasana28004-44190693894_528374/,1.05,55.0,17/10/2024,,,Alquiler,55.0,50.0,1.0,1.0,3ª,Entre 30 y 50 años,En buen estado,,4528374-1,Piso,,,
https://www.pisos.com/alquilar/duplex-golf_el_carralero28222-47524013896_100500/,2.9,168.0,22/10/2024,,,Alquiler,168.0,,4.0,3.0,3ª,Entre 20 y 30 años,A estrenar,,SA4094-IDE1260924,Piso,,,
https://www.pisos.com/alquilar/piso-fuencarral_el_pardo_las_tablas28050-48375639374_101000/,1.3,93.0,24/10/2024,,,Alquiler,93.0,,2.0,2.0,,,,,AF105-1338/273,Piso,,,
https://www.pisos.com/alquilar/piso-prado_de_somosaguas-48382784785_500635/,2.2,175.0,21/10/2024,,,Alquiler,175.0,150.0,4.0,2.0,2ª,Entre 5 y 10 años,,Incluídos en el precio,500635-111253,Piso,,,
https://www.pisos.com/alquilar/piso-parque_de_la_coruna_las_suertes-47570690285_992271/,1.2,110.0,24/10/2024,270,57,Alquiler,110.0,100.0,3.0,2.0,2ª,Entre 20 y 30 años,En buen estado,,4992271-1074,Piso,,,
https://www.pisos.com/alquilar/piso-justicia_chueca28046-44256471315_102100/,2.5,124.0,24/10/2024,,,Alquiler,124.0,,2.0,2.0,,,,,GM19-198234,Piso,,,
https://www.pisos.com/alquilar/piso-recoletos28001-42527389094_100500/,4.0,139.0,24/10/2024,,,Alquiler,139.0,100.0,2.0,2.0,6ª,,En buen estado,,SA88-ALQNZSQGRV,Piso,,,
https://www.pisos.com/alquilar/piso-trafalgar28010-45878156825_100500/,3.8,73.0,24/10/2024,,,Alquiler,73.0,67.0,2.0,2.0,2ª,,En buen estado,,SA88-ALQDASE,Piso,,,
https://www.pisos.com/alquilar/piso-centro_embajadores_lavapies28012-38351989455_100500/,2.6,60.0,24/10/2024,,,Alquiler,60.0,55.0,1.0,1.0,5ª,,En buen estado,,SA88-ALQGVPADDD,Piso,,,
https://www.pisos.com/alquilar/piso-la_finca-47557750571_280500/,5.5,190.0,24/10/2024,15,2,Alquiler,190.0,170.0,3.0,3.0,2ª,Menos de 5 años,En buen estado,Incluidos,2805-002404,Piso,,,
https://www.pisos.com/alquilar/piso-zona_avenida_de_europa28224-45068829832_101800/,1.4,65.0,24/10/2024,,,Alquiler,65.0,,1.0,1.0,2ª,,,,IF5032-avda-1d-V T 40m,Piso,,,
https://www.pisos.com/alquilar/casa_unifamiliar-las_matas_los_penascales-29189878080_280500/,4.0,600.0,24/10/2024,,,Alquiler,600.0,600.0,6.0,7.0,,Entre 5 y 10 años,En buen estado,,2805-002317,Unifamiliar,,,
https://www.pisos.com/alquilar/piso-casa_de_campo28008-46681637255_100500/,3.0,85.0,24/10/2024,,,Alquiler,85.0,,2.0,2.0,4ª,,En buen estado,,SA5184-105690166,Piso,,,
https://www.pisos.com/alquilar/piso-universidad_malasana28013-48381283236_528417/,3.5,122.0,03/10/2024,70,15,Alquiler,122.0,120.0,2.0,2.0,8ª,Entre 5 y 10 años,Reformado,,4528417-000005,Piso,,,
https://www.pisos.com/alquilar/atico-fuencarral_el_pardo_las_tablas28050-48426361500_100500/,3.95,350.0,24/10/2024,,,Alquiler,350.0,280.0,4.0,4.0,4ª,Menos de 5 años,En buen estado,,SA2557-105981723,Piso,,,
https://www.pisos.com/alquilar/piso-valdezarza28035-45021521231_101800/,950.0,50.0,24/10/2024,,,Alquiler,50.0,,1.0,1.0,6ª,,,,IF5032-J. Andrés,Piso,,,
https://www.pisos.com/alquilar/piso-nino_jesus28009-48417621158_100500/,1.4,45.0,24/10/2024,,,Alquiler,45.0,,1.0,1.0,2ª,,En buen estado,,SA5184-106277345,Piso,,,
https://www.pisos.com/alquilar/casa_adosada-sector_b28660-44200537282_100200/,3.6,448.0,21/10/2024,,,Alquiler,448.0,,5.0,2.0,,Menos de 5 años,En buen estado,,TC170-581681,Adosada,,,
https://www.pisos.com/alquilar/piso-zona_avenida_de_europa28224-48354320473_500635/,2.3,157.0,24/10/2024,,,Alquiler,157.0,150.0,4.0,3.0,3ª,Entre 20 y 30 años,En buen estado,Incluídos,500635-111256,Piso,,,
https://www.pisos.com/alquilar/estudio-parque_empresarial28290-45008053320_101800/,1.147,50.0,03/07/2024,,,Alquiler,50.0,,,1.0,,,,,IF5032-tartesos,Piso,,,
https://www.pisos.com/alquilar/atico-jeronimos28014-45882710017_440000/,4.5,133.0,22/10/2024,,,Alquiler,133.0,130.0,3.0,2.0,Bajo,Más de 50 años,Reformado,,4400-23657,Piso,,,
https://www.pisos.com/alquilar/piso-somosaguas_humera_los_angeles-47519129575_280500/,1.45,69.0,24/10/2024,,,Alquiler,69.0,48.0,1.0,1.0,1ª,Menos de 5 años,En buen estado,,2805-002408,Piso,,,
https://www.pisos.com/alquilar/piso-tetuan_almenara28020-7581420285_500564/,1.2,80.0,23/10/2024,,,Alquiler,80.0,80.0,1.0,1.0,2ª,,En buen estado,,500564-35134,Piso,,,
https://www.pisos.com/alquilar/piso-chamartin_hispanoamerica28016-48390459939_104700/,1.2,72.0,18/10/2024,,,Alquiler,72.0,56.0,1.0,1.0,,Más de 50 años,,,STA61-RP902024130862,Piso,,,
https://www.pisos.com/alquilar/piso-jeronimos28014-45878527963_440000/,3.75,107.0,22/10/2024,138,34,Alquiler,107.0,89.0,3.0,2.0,4ª,Más de 50 años,Reformado,,4400-23656,Piso,,,
https://www.pisos.com/alquilar/piso-ibiza28009-45860497913_102100/,3.2,215.0,24/10/2024,,,Alquiler,215.0,,3.0,2.0,,,,,GM19-199735,Piso,,Exterior,
https://www.pisos.com/alquilar/piso-carabanchel_buenavista28044-47532300472_996848/,1.075,62.0,10/10/2024,,,Alquiler,62.0,50.0,1.0,1.0,3ª,Entre 20 y 30 años,En buen estado,,4996848-000028,Piso,,,
https://www.pisos.com/alquilar/piso-arroyos_y_tempranales28701-4863958695_109700/,850.0,50.0,21/10/2024,,,Alquiler,50.0,,1.0,1.0,1ª,,A estrenar,,4528991-21490392,Piso,,,
https://www.pisos.com/comprar/casa_pareada-cubas_de_la_sagra_centro_urbano-48429813858_101000/,320.0,162.0,22/10/2024,,,venta,162.0,130.0,3.0,3.0,,,,,AF210-2304/420,Pareada,,,
https://www.pisos.com/comprar/casa_pareada-cubas_de_la_sagra_centro_urbano-47585759131_101800/,267.0,220.0,24/09/2024,220,45,venta,220.0,,3.0,3.0,,Entre 20 y 30 años,,,IF76953-ALMENDROS,Pareada,316.0,,
https://www.pisos.com/comprar/piso-parque_oeste_fuente_cisneros_campodon-47502334822_100200/,320.0,74.0,18/10/2024,,,venta,74.0,,2.0,1.0,2ª,Entre 20 y 30 años,Reformado,,TC47-593640,Piso,,,
https://www.pisos.com/comprar/piso-goya28001-48405581141_100500/,595.0,46.0,04/10/2024,,,venta,46.0,39.0,1.0,1.0,1ª,Más de 50 años,,Entre 60 y 80 €,SA515-1247V672/1084,Piso,,,
https://www.pisos.com/comprar/piso-goya28006-40907411439_101800/,,150.0,21/10/2024,1,1,venta,150.0,,3.0,2.0,7ª,Más de 50 años,,,IF75984-M11319V,Piso,,,
https://www.pisos.com/comprar/casa_unifamiliar-colmenar_viejo_centro-47519998047_528821/,314.9,290.0,29/09/2024,66,66,venta,290.0,139.0,4.0,3.0,,Entre 20 y 30 años,En buen estado,,4528821-MORALAS,Unifamiliar,,,
https://www.pisos.com/comprar/piso-jeronimos28014-39205289325_101800/,,275.0,21/10/2024,146,30,venta,275.0,,3.0,4.0,1ª,,,,IF75984-M11293V,Piso,,,
https://www.pisos.com/comprar/apartamento-chamartin_hispanoamerica28036-5050203265_100100/,600.0,74.0,24/02/2023,,,venta,74.0,,1.0,1.0,7ª,,,290,4521170-DE-EUR- 280519713AL-86065348,Piso,,,
https://www.pisos.com/comprar/atico-chamberi_almagro28010-46722830215_101800/,,355.0,10/10/2024,1,1,venta,355.0,,6.0,4.0,5ª,,,,IF76602-M20693V,Piso,,,
https://www.pisos.com/comprar/piso-pueblo28223-39190991125_101800/,,82.0,10/10/2024,17,3,venta,82.0,,1.0,1.0,,Menos de 5 años,,,IF76602-M20530V,Piso,,,
https://www.pisos.com/comprar/apartamento-bellas_vistas28040-35921605725_102100/,447.7,65.0,22/10/2024,,,venta,65.0,,2.0,2.0,,,,,GM14-188083,Piso,,,
https://www.pisos.com/comprar/piso-fuente_del_berro28027-40058888119_102100/,322.7,66.0,23/10/2024,,,venta,66.0,,2.0,1.0,,,,,GM14-192801,Piso,,,
https://www.pisos.com/comprar/chalet_pareado-villalbilla_centro_urbano-45051494815_524533/,480.0,212.0,13/10/2024,,,venta,212.0,200.0,4.0,4.0,,Entre 10 y 20 años,En buen estado,,4524533-SER0195,Piso,350.0,,
https://www.pisos.com/comprar/piso-lista_barrio28006-47501887233_101800/,,106.0,23/10/2024,1,1,venta,106.0,,3.0,4.0,8ª,Más de 50 años,,,IF75984-M11469V,Piso,,,
https://www.pisos.com/comprar/casa-colmenar_viejo_fuente_santa-45863240257_528556/,649.9,381.0,17/10/2024,241,62,venta,381.0,381.0,5.0,4.0,,Entre 30 y 50 años,En buen estado,,4528556-Independiente Colmenar Viejo,Piso,525.0,,
https://www.pisos.com/comprar/chalet_pareado-castilla28034-39219273202_102100/,,565.0,22/10/2024,,,venta,565.0,,6.0,7.0,,Más de 50 años,,,GM14-186887,Piso,773.0,,
https://www.pisos.com/comprar/casa_unifamiliar-casa_de_campo28008-48337018422_100200/,719.0,103.0,09/10/2024,,,venta,103.0,,3.0,1.0,,Más de 50 años,En buen estado,,TC52-596758,Unifamiliar,,,
https://www.pisos.com/comprar/chalet-las_matas_los_penascales28290-40913208402_108500/,585.6,293.0,21/10/2024,,,venta,293.0,280.0,4.0,3.0,,Más de 50 años,,,AG105-MG250,Piso,,,
https://www.pisos.com/comprar/casa_adosada-colmenar_viejo_centro-37543161856_994534/,618.625,258.0,09/05/2024,,,venta,258.0,258.0,3.0,3.0,,,A estrenar,,994534-CHALET 17 - THE VALLEY II,Adosada,,,
https://www.pisos.com/comprar/chalet-daganzo_de_arriba_centro_urbano-48354565660_100500/,359.5,126.0,24/10/2024,262,54,venta,126.0,,3.0,3.0,,Entre 20 y 30 años,En buen estado,,SA114-0881,Piso,,,
https://www.pisos.com/comprar/chalet-cubas_de_la_sagra_centro_urbano-40849804962_101800/,349.0,335.0,09/09/2024,70,30,venta,335.0,,4.0,3.0,,Menos de 5 años,,,IF76953-fuentes claras,Piso,345.0,,
https://www.pisos.com/comprar/duplex-la_pizarra28200-42588674926_102100/,279.7,78.0,22/10/2024,,,venta,78.0,,2.0,2.0,,,,,GM14-195534,Piso,,,
https://www.pisos.com/comprar/casa_adosada-fuente_el_saz_de_jarama_centro_urbano-29188861072_100500/,319.0,199.0,17/11/2022,,,venta,199.0,180.0,3.0,1.0,,,En buen estado,,SA4283-96316723,Adosada,701.0,,
https://www.pisos.com/comprar/duplex-guadarrama_centro_urbano-45928445200_101800/,233.0,130.0,01/10/2024,,,venta,130.0,,3.0,2.0,1ª,,,,IF76801-pradodelaiglesia,Piso,,,
https://www.pisos.com/comprar/piso-chamartin_prosperidad28002-41723341171_101800/,850.0,186.0,18/10/2024,1,1,venta,186.0,,3.0,2.0,6ª,,,,IF76850-M30528V,Piso,,,
https://www.pisos.com/comprar/piso-chamberi_arapiles28015-48382648118_101800/,990.0,164.0,22/10/2024,1,1,venta,164.0,,4.0,3.0,5ª,,,,IF76602-M20711V,Piso,,,
https://www.pisos.com/comprar/chalet_adosado-sector_s-40902446898_525764/,609.9,281.0,01/10/2024,300,300,venta,281.0,281.0,5.0,3.0,,Entre 10 y 20 años,En buen estado,,4525764-000023,Piso,200.0,,
https://www.pisos.com/comprar/chalet-mirasierra_arroyo_del_fresno28034-47541611343_101800/,,753.0,24/10/2024,104,53,venta,753.0,,7.0,6.0,,Entre 20 y 30 años,En buen estado,,IF5271-278,Piso,750.0,,
https://www.pisos.com/comprar/duplex-la_pizarra28200-42505588735_102100/,349.7,136.0,24/10/2024,,,venta,136.0,,2.0,2.0,,,,,GM14-195533,Piso,,,
https://www.pisos.com/comprar/piso-chamberi_almagro28010-45069631094_101800/,,204.0,21/10/2024,144,30,venta,204.0,,3.0,3.0,,,,,IF76602-M20615V,Piso,,,
https://www.pisos.com/comprar/piso-chamberi_almagro28046-40039547263_101800/,,672.0,10/10/2024,1,1,venta,672.0,,3.0,3.0,2ª,,,,IF76602-M20548V,Piso,,,
https://www.pisos.com/comprar/chalet_adosado-el_olivar_de_mirabal28669-45856762096_994534/,870.0,329.0,29/07/2024,44,44,venta,329.0,178.0,5.0,3.0,,,En buen estado,,4994534-Las Fuentes de Valenoso,Piso,,,
https://www.pisos.com/comprar/piso-universidad_malasana28004-45881054415_106700/,,108.0,23/10/2024,,,venta,108.0,,3.0,3.0,,,,,IFC76334-CBUQ354,Piso,,,
https://www.pisos.com/comprar/piso-chamartin_prosperidad28002-47524746751_101800/,695.0,81.0,24/10/2024,,,venta,81.0,,3.0,1.0,,Más de 50 años,En buen estado,,IF5271-288,Piso,,,
https://www.pisos.com/comprar/chalet-penagrande28035-45021323745_101800/,,306.0,18/10/2024,1,1,venta,306.0,,6.0,5.0,,,,,IF76602-M20649V,Piso,,,
https://www.pisos.com/comprar/chalet-urbanizacion_ciudad_residencial_la_berzosa-47509027479_109300/,775.0,567.0,19/09/2024,,,venta,567.0,525.0,8.0,6.0,,,A reformar,,EP647-1198,Piso,,,
https://www.pisos.com/comprar/chalet_adosado-villanueva_de_la_canada_villafranca_del_castillo28-37509443572_102100/,535.0,231.0,19/10/2024,,,venta,231.0,,5.0,4.0,,Más de 50 años,,,GM11-189742,Piso,193.0,,
https://www.pisos.com/comprar/casa_unifamiliar-moralzarzal_centro_urbano-35000862395_403500/,430.0,273.0,24/10/2024,,,venta,273.0,250.0,3.0,3.0,,Entre 20 y 30 años,En buen estado,Entre 20 y 40 €,4035-003371,Unifamiliar,626.0,,
https://www.pisos.com/comprar/piso-nueva_espana28016-46716313056_101800/,,550.0,18/10/2024,,,venta,550.0,,8.0,6.0,4ª,Más de 50 años,,,IF76850-M30562V,Piso,,,
https://www.pisos.com/comprar/duplex-zona_avenida_de_europa28223-24186317174_102100/,,588.0,23/10/2024,,,venta,588.0,,5.0,5.0,,,,,GM31-173393,Piso,,,
https://www.pisos.com/comprar/casa_pareada-villaviciosa_de_odon_centro-45068190692_100500/,635.0,276.0,07/06/2024,,,venta,276.0,,5.0,4.0,,,En buen estado,,SA4858-C501171,Pareada,297.0,,
https://www.pisos.com/comprar/chalet-castillo_campodon-48421348466_100500/,730.0,206.0,04/10/2024,,,venta,206.0,,4.0,5.0,,,En buen estado,,SA4858-C501193,Piso,1.445,,
https://www.pisos.com/comprar/casa_pareada-cubas_de_la_sagra_centro_urbano-35849798106_101800/,310.0,225.0,09/09/2024,213,44,venta,225.0,,4.0,2.0,,Entre 10 y 20 años,,,IF76953-53,Pareada,175.0,,
https://www.pisos.com/comprar/chalet-colonia-48379998725_108500/,650.0,240.0,16/10/2024,,,venta,240.0,230.0,4.0,4.0,,,,,AG105-MG261,Piso,,,
https://www.pisos.com/comprar/chalet-lozoyuela-45836659626_100500/,365.0,245.0,15/10/2024,,,venta,245.0,194.0,4.0,3.0,,,,,SA5479-26072024/11756,Piso,500.0,,
https://www.pisos.com/comprar/chalet-los_molinos_centro_urbano-38362515473_993204/,335.0,150.0,19/10/2024,,,venta,150.0,140.0,3.0,2.0,,,En buen estado,,993204-13392770,Piso,500.0,,
https://www.pisos.com/comprar/piso-universidad_malasana28004-5015113295_101800/,590.0,120.0,23/10/2024,1,1,venta,120.0,,3.0,2.0,,Más de 50 años,,,IF5695-240221-12,Piso,,,
https://www.pisos.com/comprar/piso-chamberi_almagro28046-43432526509_106700/,,672.0,23/10/2024,,,venta,672.0,478.0,3.0,4.0,,,,,IFC76334-CBUQ202,Piso,,,
https://www.pisos.com/comprar/piso-alcorcon_casco_antiguo28921-48334113685_105700/,162.0,69.0,19/10/2024,,,venta,69.0,65.0,3.0,1.0,4ª,Más de 50 años,,,GB3-ALC540 PISO EN VENTA EN ALCORCON - CENTRO,Piso,,,
https://www.pisos.com/comprar/piso-guadarrama_centro_urbano-47594049926_101800/,218.9,101.0,01/10/2024,,,venta,101.0,,3.0,1.0,,Entre 30 y 50 años,,,IF76801-guadamolinos,Piso,,,
https://www.pisos.com/comprar/piso-goya28009-45023648379_100500/,415.0,65.0,22/10/2024,,,venta,65.0,53.0,2.0,2.0,Semisótano,,,Entre 40 y 60 €,SA3018-1-1443/8205,Piso,,,
https://www.pisos.com/comprar/piso-justicia_chueca28004-46739717063_101800/,,257.0,11/10/2024,1,1,venta,257.0,,4.0,4.0,,Más de 50 años,,,IF76602-M20692VA,Piso,,,
https://www.pisos.com/comprar/casa_adosada-colonia-40006965334_100500/,350.0,235.0,24/10/2024,,,venta,235.0,,4.0,4.0,,Entre 20 y 30 años,,,SA3830-LODON-00672/9281,Adosada,265.0,,
https://www.pisos.com/comprar/chalet-somosaguas_humera_los_angeles28223-34204320869_102100/,,1.1,15/10/2024,,,venta,1.1,,6.0,6.0,,Más de 50 años,,,GM31-182308,Piso,4.0,,
https://www.pisos.com/comprar/chalet-colmenar_viejo_centro-39241727493_102100/,,556.0,17/09/2024,,,venta,556.0,,6.0,5.0,,Más de 50 años,,,GM27-190450,Piso,4.0,,
https://www.pisos.com/comprar/piso-villaviciosa_de_odon_centro-44214218364_100200/,225.0,70.0,09/10/2024,,,venta,70.0,,3.0,1.0,,,En buen estado,,TC304-582072,Piso,,,
https://www.pisos.com/comprar/chalet-daganzo_de_arriba_centro_urbano-42584780385_100500/,220.0,136.0,21/10/2024,,,venta,136.0,,4.0,2.0,,,,,SA114-0847,Piso,160.0,,
https://www.pisos.com/comprar/chalet_adosado-el_olivar_la_magdalena-47508069881_528821/,464.9,193.0,24/10/2024,100,100,venta,193.0,170.0,5.0,3.0,,Entre 10 y 20 años,En buen estado,,4528821-000007,Piso,,,
https://www.pisos.com/comprar/chalet-centro_parque_de_la_manguilla-40012841864_101800/,588.0,256.0,28/06/2024,,,venta,256.0,,6.0,3.0,,,,,IF6298-2000,Piso,228.0,,
https://www.pisos.com/comprar/chalet_adosado-pedrezuela_centro_urbano-45000552134_522139/,230.0,125.0,14/08/2024,,,venta,125.0,115.0,3.0,3.0,,Entre 20 y 30 años,En buen estado,,4522139-00261,Piso,,,
https://www.pisos.com/comprar/chalet_pareado-moncloa_aravaca_aravaca28023-48337225825_528556/,,600.0,17/10/2024,,,venta,600.0,390.0,5.0,5.0,,,En buen estado,Más de 100 €,4528556-La Riconada,Piso,,,
https://www.pisos.com/comprar/chalet-hoyo_de_manzanares_centro_urbano-2543487435_108500/,,687.0,24/10/2024,,,venta,687.0,650.0,5.0,7.0,,,,,AG105-MG164,Piso,,,
https://www.pisos.com/comprar/chalet-somosaguas_humera_los_angeles28223-37579099071_102100/,,925.0,14/10/2024,,,venta,925.0,,7.0,7.0,,Más de 50 años,,,GM31-186923,Piso,5.0,,
https://www.pisos.com/comprar/chalet-moncloa_aravaca_aravaca28023-47593013282_109300/,895.0,250.0,15/10/2024,,,venta,250.0,,6.0,4.0,,Entre 20 y 30 años,,,EP1019-SRG68,Piso,,,
https://www.pisos.com/comprar/chalet-hoyo_de_manzanares_centro_urbano-15042247996_108500/,775.0,564.0,20/10/2024,289,61,venta,564.0,530.0,8.0,7.0,,,,,AG105-MG187,Piso,,,
https://www.pisos.com/comprar/chalet-hortaleza_canillas28043-47586170955_100500/,850.0,170.0,11/09/2024,,,venta,170.0,,4.0,2.0,,Más de 50 años,En buen estado,,SA4440-105949902,Piso,200.0,,
https://www.pisos.com/comprar/duplex-la_pizarra28200-42543014223_102100/,349.7,99.0,23/10/2024,,,venta,99.0,,2.0,2.0,,,,,GM14-195536,Piso,,,
https://www.pisos.com/comprar/casa_pareada-ribatejada_centro_urbano-37574161579_101800/,220.0,180.0,24/05/2024,,,venta,180.0,,4.0,1.0,,Más de 50 años,,,IF5432-RI-1084,Pareada,513.0,,
https://www.pisos.com/comprar/piso-san_blas_salvador28027-46693041526_100200/,359.9,90.0,14/10/2024,158,56,venta,90.0,,3.0,1.0,6ª,Más de 50 años,A reformar,Más de 100 €,TC958-592445,Piso,,,
https://www.pisos.com/comprar/piso-centro_arroyo_la_fuente-40920927281_305300/,209.0,110.0,18/10/2024,,,venta,110.0,105.0,1.0,1.0,1ª,Entre 5 y 10 años,En buen estado,Entre 80 y 100 €,3053-020008,Piso,,Estancias exteriores y muy luminosas,
https://www.pisos.com/comprar/atico-chamberi_almagro28003-18347423162_101800/,,159.0,10/10/2024,230,30,venta,159.0,,2.0,2.0,9ª,,,,IF76602-M20099V,Piso,,,
https://www.pisos.com/comprar/chalet-zona_calle_la_canaleja-44182062638_100500/,450.0,268.0,24/10/2024,129,56,venta,268.0,216.0,4.0,2.0,,Entre 20 y 30 años,,,SA3830-LODON-00692/9281,Piso,930.0,,
https://www.pisos.com/comprar/chalet-paracuellos_de_jarama_centro_urbano-48405055653_104700/,570.0,233.0,04/10/2024,,,venta,233.0,220.0,4.0,3.0,,Entre 10 y 20 años,,,STA17-RP2662024130938,Piso,,,
https://www.pisos.com/comprar/piso-goya28009-47564173876_106700/,,133.0,23/10/2024,,,venta,133.0,123.0,2.0,3.0,,,,,IFC76334-CBUQ446,Piso,,,
https://www.pisos.com/comprar/chalet-meco_centro_urbano-40837309558_524533/,750.0,315.0,13/10/2024,41,7,venta,315.0,278.0,4.0,4.0,,Menos de 5 años,En buen estado,,4524533-SER0182,Piso,500.0,,
https://www.pisos.com/comprar/chalet-castilla28034-39265598071_102100/,,540.0,23/10/2024,,,venta,540.0,,6.0,7.0,,Más de 50 años,,,GM14-186893,Piso,901.0,,
https://www.pisos.com/comprar/piso-guadarrama_centro_urbano-47519930066_101800/,189.9,73.0,01/10/2024,,,venta,73.0,,3.0,1.0,4ª,,,,IF76801-candanchu,Piso,,,
https://www.pisos.com/comprar/chalet-castillo_campodon-44213645899_100500/,,861.0,20/05/2024,,,venta,861.0,,4.0,6.0,,,En buen estado,Más de 100 €,SA4858-C50886,Piso,2.8,,
https://www.pisos.com/comprar/piso-goya28006-45094726245_101800/,,306.0,21/10/2024,166,34,venta,306.0,,5.0,5.0,4ª,Más de 50 años,,,IF75984-M11415V,Piso,,,
https://www.pisos.com/comprar/casa_adosada-sector_b28660-45851380843_100500/,714.9,257.0,23/07/2024,,,venta,257.0,250.0,3.0,8.0,,Entre 20 y 30 años,,Entre 80 y 100 €,SA4335-CHSZ/9965,Adosada,257.0,,
https://www.pisos.com/comprar/piso-castillo_campodon-44255923087_100500/,249.9,70.0,07/10/2024,300,300,venta,70.0,,2.0,1.0,Bajo,,,,SA5368-00051/10248,Piso,,,
https://www.pisos.com/comprar/piso-somosaguas_humera_los_angeles28223-45039784012_102100/,795.0,172.0,23/10/2024,,,venta,172.0,,4.0,2.0,,Más de 50 años,,,GM31-198532,Piso,,Exterior,
https://www.pisos.com/comprar/chalet_adosado-valdepastores_pino_centinela_las_encinas28669-43401497838_525764/,699.9,256.0,01/10/2024,300,300,venta,256.0,210.0,6.0,3.0,,Entre 30 y 50 años,Reformado,,4525764-000033,Piso,,,
https://www.pisos.com/comprar/casa_adosada-zona_sureste-39206990085_100500/,434.9,193.0,16/02/2024,,,venta,193.0,170.0,5.0,3.0,,,En buen estado,Entre 20 y 40 €,SA2470-JCD-TorrejonAVC,Adosada,130.0,,
https://www.pisos.com/comprar/piso-numancia28038-47537326827_108700/,175.0,71.0,11/10/2024,,,venta,71.0,71.0,1.0,1.0,,Más de 50 años,,,UVC640-28586,Piso,,,
https://www.pisos.com/comprar/chalet-las_zorreras_monte_encinar-38356674570_813100/,460.0,281.0,11/03/2024,294,62,venta,281.0,245.0,4.0,2.0,,Entre 10 y 20 años,En buen estado,,48131-4327,Piso,,,
https://www.pisos.com/comprar/atico-nueva_espana28036-40834467086_101800/,,486.0,18/10/2024,,,venta,486.0,,4.0,3.0,3ª,Entre 10 y 20 años,,,IF76850-M30402V,Piso,,,
https://www.pisos.com/comprar/casa_adosada-sector_s28660-48338624132_100200/,649.0,204.0,22/10/2024,,,venta,204.0,,3.0,2.0,,Entre 20 y 30 años,En buen estado,,TC369-595674,Adosada,,,
https://www.pisos.com/comprar/piso-aeropuerto28042-46710934988_994534/,362.0,96.0,09/09/2024,44,44,venta,96.0,78.0,1.0,2.0,3ª,,A estrenar,,4994534-STELLA HOMES 3ºB,Piso,,,
https://www.pisos.com/comprar/piso-trafalgar28010-43384620471_101800/,,227.0,10/10/2024,,,venta,227.0,,3.0,3.0,3ª,,,,IF76602-M20611V,Piso,,,
https://www.pisos.com/comprar/casa-puerto_de_galapagar_las_cuestas28260-47569627577_105300/,,337.0,20/10/2024,,,venta,337.0,,4.0,3.0,,,,,RS10-R4831375,Piso,504.0,,
https://www.pisos.com/comprar/chalet-torrelodones_el_gasco-43410120985_108500/,,414.0,18/10/2024,89,45,venta,414.0,400.0,4.0,4.0,,,,,AG105-MG252,Piso,,,
https://www.pisos.com/comprar/piso-nino_jesus28009-48406425375_100500/,575.0,71.0,18/10/2024,,,venta,71.0,,3.0,1.0,6ª,Más de 50 años,,Entre 80 y 100 €,SA3018-1-1488/8205,Piso,,,
https://www.pisos.com/comprar/duplex-fuencarral_el_pardo_el_pardo28023-41759567491_102100/,,421.0,22/10/2024,,,venta,421.0,,4.0,4.0,,,,,GM31-194264,Piso,,Exterior,
https://www.pisos.com/comprar/casa-cercedilla_centro_urbano-45086447410_518878/,230.0,130.0,26/06/2024,,,venta,130.0,130.0,4.0,2.0,,Entre 20 y 30 años,A reformar,,4518878-1965,Piso,185.0,,
https://www.pisos.com/comprar/piso-salamanca_castellana28001-38409154902_513662/,,131.0,19/03/2024,,,venta,131.0,114.0,3.0,2.0,3ª,,Reformado,,4513662-V8157,Piso,,,"Con muchísima luz, da a patio manzana muy amplio."
https://www.pisos.com/comprar/piso-universidad_malasana28015-47578927770_101800/,,128.0,10/10/2024,1,1,venta,128.0,,3.0,2.0,2ª,,,,IF76602-M20701V,Piso,,,
https://www.pisos.com/comprar/chalet-pueblo28223-42597088282_107700/,,357.0,23/10/2024,,,venta,357.0,237.0,5.0,4.0,,,,,VE76-0056-00459,Piso,601.0,,
https://www.pisos.com/comprar/casa-navacerrada_centro_urbano-46687600198_108500/,530.0,160.0,12/10/2024,,,venta,160.0,,3.0,2.0,,,,,AG416-AV1196,Piso,,,
